open_time,open,high,low,close,volume,close_time,quote_volume,count,taker_buy_volume,taker_buy_quote_volume,ignore
1683264000000,29169.59357143,29188.04023810,29158.19904762,29187.84047619,0,1683264299999,0,300,0,0,0
1683264300000,29187.82857143,29210.87214286,29173.17785714,29209.28166667,0,1683264599999,0,300,0,0,0
1683264600000,29208.96333333,29222.54476190,29200.22690476,29222.05190476,0,1683264899999,0,300,0,0,0
1683264900000,29222.04952381,29222.05428571,29208.99976190,29218.78880952,0,1683265199999,0,300,0,0,0
1683265200000,29218.78880952,29252.33142857,29215.05595238,29238.79809524,0,1683265499999,0,300,0,0,0
1683265500000,29238.79333333,29240.93690476,29211.61619048,29229.02571429,0,1683265799999,0,300,0,0,0
1683265800000,29229.02333333,29234.48952381,29210.66452381,29217.33023810,0,1683266099999,0,300,0,0,0
1683266100000,29217.34452381,29223.82404762,29198.57476190,29198.67476190,0,1683266399999,0,300,0,0,0
1683266400000,29198.74142857,29214.48642857,29190.24928571,29193.62904762,0,1683266699999,0,300,0,0,0
1683266700000,29193.62666667,29204.63666667,29190.48738095,29196.23523810,0,1683266999999,0,300,0,0,0
1683267000000,29196.26619048,29199.19857143,29182.53523810,29187.94642857,0,1683267299999,0,300,0,0,0
1683267300000,29187.94166667,29231.08833333,29187.93452381,29231.08833333,0,1683267599999,0,300,0,0,0
1683267600000,29231.08904762,29231.25595238,29184.28619048,29187.82976190,0,1683267899999,0,300,0,0,0
1683267900000,29187.83452381,29194.60666667,29183.22166667,29191.34500000,0,1683268199999,0,300,0,0,0
1683268200000,29191.34500000,29205.01023810,29189.28619048,29203.69285714,0,1683268499999,0,300,0,0,0
1683268500000,29203.69357143,29226.01809524,29201.33642857,29201.40190476,0,1683268799999,0,300,0,0,0
1683268800000,29202.91261905,29218.70619048,29186.15190476,29198.35738095,0,1683269099999,0,300,0,0,0
1683269100000,29198.35261905,29198.36380952,29170.45410256,29170.46179487,0,1683269399999,0,300,0,0,0
1683269400000,29170.45666667,29188.71435897,29164.33153846,29166.06179487,0,1683269699999,0,299,0,0,0
1683269700000,29166.05666667,29166.08051282,29132.66619048,29162.15333333,0,1683269999999,0,299,0,0,0
1683270000000,29162.17238095,29239.90526316,29162.17238095,29201.74947368,0,1683270299999,0,300,0,0,0
1683270300000,29207.38184211,29225.55684211,29160.86078947,29161.03447368,0,1683270599999,0,300,0,0,0
1683270600000,29161.03447368,29161.03973684,29074.91526316,29116.64210526,0,1683270899999,0,300,0,0,0
1683270900000,29118.76394737,29149.76605263,29096.69736842,29119.44973684,0,1683271199999,0,300,0,0,0
1683271200000,29119.44973684,29125.11526316,29097.86605263,29112.32868421,0,1683271499999,0,300,0,0,0
1683271500000,29112.32868421,29129.48815789,29092.37771429,29103.24057143,0,1683271799999,0,300,0,0,0
1683271800000,29103.24628571,29114.28400000,29061.39371429,29094.69485714,0,1683272099999,0,300,0,0,0
1683272100000,29094.67771429,29094.67771429,29076.32685714,29080.82628571,0,1683272399999,0,300,0,0,0
1683272400000,29080.84342857,29097.18571429,29044.14914286,29064.24457143,0,1683272699999,0,300,0,0,0
1683272700000,29064.25314286,29092.23428571,29052.23657143,29075.80971429,0,1683272999999,0,300,0,0,0
1683273000000,29075.80971429,29101.97542857,29039.13371429,29095.18571429,0,1683273299999,0,300,0,0,0
1683273300000,29095.13428571,29095.15142857,29049.55085714,29063.41257143,0,1683273599999,0,300,0,0,0
1683273600000,29063.41257143,29078.83542857,29053.10171429,29055.30171429,0,1683273899999,0,300,0,0,0
1683273900000,29055.47885714,29068.12114286,29039.10057143,29045.30514286,0,1683274199999,0,300,0,0,0
1683274200000,29043.24800000,29094.00514286,29037.08914286,29094.00514286,0,1683274499999,0,300,0,0,0
1683274500000,29094.00514286,29116.94114286,29076.66342857,29095.45028571,0,1683274799999,0,300,0,0,0
1683274800000,29096.40457143,29118.19142857,29095.78742857,29107.90857143,0,1683275099999,0,300,0,0,0
1683275100000,29107.90857143,29113.94000000,29083.68857143,29113.65142857,0,1683275399999,0,300,0,0,0
1683275400000,29113.65714286,29113.65714286,29096.07828571,29101.61028571,0,1683275699999,0,300,0,0,0
1683275700000,29101.59885714,29107.82228571,29073.79942857,29080.29028571,0,1683275999999,0,300,0,0,0
1683276000000,29080.39314286,29095.32228571,29079.64742857,29095.29942857,0,1683276299999,0,300,0,0,0
1683276300000,29095.30514286,29095.33942857,29068.14857143,29075.88228571,0,1683276599999,0,300,0,0,0
1683276600000,29076.16514286,29076.16514286,29047.58285714,29051.63714286,0,1683276899999,0,300,0,0,0
1683276900000,29051.12285714,29065.35542857,29050.99714286,29059.15942857,0,1683277199999,0,300,0,0,0
1683277200000,29059.15942857,29072.02628571,29050.36742857,29067.91314286,0,1683277499999,0,300,0,0,0
1683277500000,29067.91485714,29072.42857143,29060.49885714,29072.12857143,0,1683277799999,0,300,0,0,0
1683277800000,29072.18000000,29076.69942857,29046.84400000,29046.84400000,0,1683278099999,0,300,0,0,0
1683278100000,29046.84400000,29068.09885714,29023.14742857,29067.39600000,0,1683278399999,0,300,0,0,0
1683278400000,29067.40457143,29110.86285714,29067.25314286,29105.83657143,0,1683278699999,0,300,0,0,0
1683278700000,29106.72514286,29113.01142857,29080.20742857,29083.41885714,0,1683278999999,0,300,0,0,0
1683279000000,29083.42457143,29137.45600000,29073.04914286,29117.58457143,0,1683279299999,0,300,0,0,0
1683279300000,29117.58457143,29122.45885714,29102.60457143,29114.57314286,0,1683279599999,0,300,0,0,0
1683279600000,29114.57314286,29116.55862069,29098.73448276,29109.35862069,0,1683279899999,0,300,0,0,0
1683279900000,29112.11379310,29140.32068966,29110.84827586,29110.84827586,0,1683280199999,0,300,0,0,0
1683280200000,29110.84827586,29110.84827586,29092.57241379,29097.93448276,0,1683280499999,0,300,0,0,0
1683280500000,29097.93448276,29105.80689655,29067.22758621,29101.55862069,0,1683280799999,0,300,0,0,0
1683280800000,29101.70344828,29123.43793103,29093.89655172,29116.36551724,0,1683281099999,0,300,0,0,0
1683281100000,29116.36551724,29116.36551724,29086.91724138,29090.20689655,0,1683281399999,0,300,0,0,0
1683281400000,29090.22758621,29113.11379310,29086.61724138,29090.34137931,0,1683281699999,0,300,0,0,0
1683281700000,29090.34827586,29090.35862069,29079.43103448,29083.48620690,0,1683281999999,0,300,0,0,0
1683282000000,29082.95862069,29113.82068966,29082.43103448,29113.82068966,0,1683282299999,0,300,0,0,0
1683282300000,29121.13103448,29134.58965517,29108.36551724,29132.82068966,0,1683282599999,0,300,0,0,0
1683282600000,29132.82068966,29133.11034483,29111.19310345,29111.42068966,0,1683282899999,0,300,0,0,0
1683282900000,29111.42068966,29111.42068966,29076.83448276,29091.87586207,0,1683283199999,0,300,0,0,0
1683283200000,29091.80000000,29107.60000000,29070.46896552,29083.46551724,0,1683283499999,0,300,0,0,0
1683283500000,29083.38275862,29116.04827586,29083.38275862,29115.57931034,0,1683283799999,0,300,0,0,0
1683283800000,29115.57931034,29120.02758621,29087.98965517,29088.18275862,0,1683284099999,0,300,0,0,0
1683284100000,29088.66896552,29112.09655172,29088.56551724,29111.47241379,0,1683284399999,0,300,0,0,0
1683284400000,29110.78275862,29113.08275862,29093.16206897,29093.16896552,0,1683284699999,0,300,0,0,0
1683284700000,29093.16206897,29110.70000000,29093.16206897,29105.86896552,0,1683284999999,0,300,0,0,0
1683285000000,29106.15517241,29147.81379310,29105.26206897,29139.17931034,0,1683285299999,0,300,0,0,0
1683285300000,29139.18620690,29171.84482759,29139.05172414,29151.46896552,0,1683285599999,0,300,0,0,0
1683285600000,29151.44137931,29151.74137931,29112.57241379,29116.39310345,0,1683285899999,0,300,0,0,0
1683285900000,29116.38620690,29118.46206897,29095.08275862,29095.39310345,0,1683286199999,0,300,0,0,0
1683286200000,29095.39310345,29101.79655172,29073.84482759,29074.30000000,0,1683286499999,0,300,0,0,0
1683286500000,29074.29310345,29110.72413793,29070.92413793,29110.72413793,0,1683286799999,0,300,0,0,0
1683286800000,29110.73103448,29114.64827586,29094.16800000,29095.42514286,0,1683287099999,0,299,0,0,0
1683287100000,29095.93942857,29130.08057143,29095.71314286,29112.44595238,0,1683287399999,0,299,0,0,0
1683287400000,29112.43642857,29177.16571429,29112.21261905,29177.16571429,0,1683287699999,0,300,0,0,0
1683287700000,29176.54761905,29191.73476190,29142.47000000,29145.90333333,0,1683287999999,0,300,0,0,0
1683288000000,29146.68285714,29205.30071429,29146.68285714,29180.29095238,0,1683288299999,0,300,0,0,0
1683288300000,29180.29095238,29180.29095238,29125.19619048,29135.72714286,0,1683288599999,0,300,0,0,0
1683288600000,29135.91285714,29197.16666667,29129.40166667,29175.70585366,0,1683288899999,0,300,0,0,0
1683288900000,29175.70585366,29205.01789474,29138.75105263,29144.45157895,0,1683289199999,0,300,0,0,0
1683289200000,29144.44631579,29171.59973684,29140.50052632,29143.05394737,0,1683289499999,0,300,0,0,0
1683289500000,29143.05394737,29172.37289474,29133.58973684,29158.72236842,0,1683289799999,0,300,0,0,0
1683289800000,29158.86815789,29251.25684211,28827.88736842,28918.48026316,0,1683290099999,0,300,0,0,0
1683290100000,28919.61710526,28977.06631579,28880.55421053,28958.98289474,0,1683290399999,0,300,0,0,0
1683290400000,28956.28342105,28987.30868421,28929.38131579,28967.21947368,0,1683290699999,0,300,0,0,0
1683290700000,28967.58421053,29110.51605263,28967.58421053,29054.09342105,0,1683290999999,0,300,0,0,0
1683291000000,29052.67315789,29085.01263158,28988.13500000,29005.92526316,0,1683291299999,0,300,0,0,0
1683291300000,29005.93052632,29015.43842105,28933.43718750,28951.65812500,0,1683291599999,0,300,0,0,0
1683291600000,28951.65718750,28960.25656250,28898.77031250,28960.25656250,0,1683291899999,0,300,0,0,0
1683291900000,28960.30031250,28978.55375000,28926.65062500,28948.89843750,0,1683292199999,0,300,0,0,0
1683292200000,28948.29843750,29037.05218750,28943.67625000,29011.12031250,0,1683292499999,0,300,0,0,0
1683292500000,29010.89531250,29027.81031250,28976.66062500,29013.98281250,0,1683292799999,0,300,0,0,0
1683292800000,29013.98281250,29020.80250000,28959.49250000,28959.51750000,0,1683293099999,0,300,0,0,0
1683293100000,28959.51125000,29021.73222222,28958.03312500,29007.16722222,0,1683293399999,0,299,0,0,0
1683293400000,29007.06722222,29019.23166667,28981.76487805,29002.39078947,0,1683293699999,0,299,0,0,0
1683293700000,29003.31447368,29012.39710526,28985.62289474,28991.39447368,0,1683293999999,0,300,0,0,0
1683294000000,28992.25552632,29179.25921053,28992.25552632,29164.87763158,0,1683294299999,0,300,0,0,0
1683294300000,29164.87763158,29217.90078947,29126.90368421,29217.90078947,0,1683294599999,0,300,0,0,0
1683294600000,29215.43921053,29237.57500000,29157.52131579,29157.84684211,0,1683294899999,0,300,0,0,0
1683294900000,29159.50131579,29184.19605263,29152.96684211,29174.59578947,0,1683295199999,0,300,0,0,0
1683295200000,29174.60105263,29233.75421053,29168.23736842,29172.95500000,0,1683295499999,0,300,0,0,0
1683295500000,29172.89973684,29197.12394737,29118.79921053,29126.40184211,0,1683295799999,0,300,0,0,0
1683295800000,29126.40184211,29167.00026316,29114.27368421,29164.22263158,0,1683296099999,0,300,0,0,0
1683296100000,29164.81631579,29183.98342105,29149.97947368,29177.33868421,0,1683296399999,0,300,0,0,0
1683296400000,29177.35131579,29231.33210526,29166.46552632,29168.73973684,0,1683296699999,0,300,0,0,0
1683296700000,29168.74500000,29182.57736842,29164.81631579,29165.01868421,0,1683296999999,0,300,0,0,0
1683297000000,29163.40842105,29251,29163.07710526,29227.22394737,0,1683297299999,0,300,0,0,0
1683297300000,29226.97131579,29395.37078947,29226.47131579,29361.67394737,0,1683297599999,0,300,0,0,0
1683297600000,29359.96421053,29398.10236842,29346.03368421,29348.79342105,0,1683297899999,0,300,0,0,0
1683297900000,29348.70657895,29431.80921053,29348.70657895,29351.91789474,0,1683298199999,0,300,0,0,0
1683298200000,29351.33684211,29351.33684211,29279.91289474,29284.86394737,0,1683298499999,0,300,0,0,0
1683298500000,29284.54552632,29284.64736842,29233.55026316,29262.21210526,0,1683298799999,0,300,0,0,0
1683298800000,29262.10157895,29327.08421053,29259.48605263,29286.68236842,0,1683299099999,0,300,0,0,0
1683299100000,29286.12184211,29292.92763158,29160.35684211,29188.54789474,0,1683299399999,0,300,0,0,0
1683299400000,29182.08605263,29211.24578947,29163.56526316,29188.80447368,0,1683299699999,0,300,0,0,0
1683299700000,29188.80447368,29215.70210526,29188.67815789,29197.44947368,0,1683299999999,0,300,0,0,0
1683300000000,29197.44947368,29207.87236842,29182.95421053,29190.88368421,0,1683300299999,0,300,0,0,0
1683300300000,29190.88368421,29340.20210526,29190.88368421,29299.44868421,0,1683300599999,0,300,0,0,0
1683300600000,29299.44868421,29343.80657895,29290.68500000,29292.57368421,0,1683300899999,0,300,0,0,0
1683300900000,29292.57894737,29293.02921053,29237.77789474,29237.77789474,0,1683301199999,0,300,0,0,0
1683301200000,29237.76736842,29315.50763158,29237.76736842,29277.27157895,0,1683301499999,0,300,0,0,0
1683301500000,29277.27157895,29325.38263158,29264.52026316,29297.18657895,0,1683301799999,0,300,0,0,0
1683301800000,29297.18131579,29312.75263158,29278.97078947,29296.71973684,0,1683302099999,0,300,0,0,0
1683302100000,29302.50894737,29370.95131579,29290.46868421,29356.71473684,0,1683302399999,0,300,0,0,0
1683302400000,29356.57500000,29593.97973684,29356.57500000,29554.14447368,0,1683302699999,0,300,0,0,0
1683302700000,29553.64789474,29639.65973684,29536.54684211,29546.10026316,0,1683302999999,0,300,0,0,0
1683303000000,29541.02342105,29614.15000000,29540.85210526,29585.98736842,0,1683303299999,0,300,0,0,0
1683303300000,29583.12947368,29672.71026316,29578.50078947,29593.18131579,0,1683303599999,0,300,0,0,0
1683303600000,29592.73921053,29629.69000000,29536.63526316,29555.88605263,0,1683303899999,0,300,0,0,0
1683303900000,29557.71342105,29620.47552632,29528.68131579,29528.68131579,0,1683304199999,0,300,0,0,0
1683304200000,29528.39710526,29580.18052632,29508.60078947,29513.30131579,0,1683304499999,0,300,0,0,0
1683304500000,29511.18868421,29521.86894737,29462.50421053,29472.97210526,0,1683304799999,0,300,0,0,0
1683304800000,29472.66157895,29524.29263158,29471.98789474,29504.33421053,0,1683305099999,0,300,0,0,0
1683305100000,29504.33421053,29521.01421053,29460.16868421,29505.99921053,0,1683305399999,0,300,0,0,0
1683305400000,29505.99921053,29539.24921053,29502.86500000,29527.19815789,0,1683305699999,0,300,0,0,0
1683305700000,29527.19289474,29583.38105263,29518.14052632,29583.38105263,0,1683305999999,0,300,0,0,0
1683306000000,29584.49473684,29667.85421053,29584.49473684,29637.27842105,0,1683306299999,0,300,0,0,0
1683306300000,29637.27842105,29641.75157895,29581.71684211,29581.71684211,0,1683306599999,0,300,0,0,0
1683306600000,29581.13631579,29615.72631579,29564.95210526,29564.95210526,0,1683306899999,0,300,0,0,0
1683306900000,29565.10368421,29592.04026316,29553.76500000,29592.04026316,0,1683307199999,0,300,0,0,0
1683307200000,29592.13447368,29613.82315789,29573.05763158,29581.09052632,0,1683307499999,0,300,0,0,0
1683307500000,29581.07473684,29603.92078947,29568.73842105,29568.73842105,0,1683307799999,0,300,0,0,0
1683307800000,29567.88236842,29602.97342105,29567.88236842,29599.35236842,0,1683308099999,0,300,0,0,0
1683308100000,29599.35763158,29611.40921053,29536.16421053,29542.44342105,0,1683308399999,0,300,0,0,0
1683308400000,29542.28552632,29594.49315789,29495.70105263,29579.36210526,0,1683308699999,0,300,0,0,0
1683308700000,29579.46789474,29579.47578947,29480.62657895,29502.42421053,0,1683308999999,0,300,0,0,0
1683309000000,29502.41105263,29517.24921053,29487.84210526,29497.62263158,0,1683309299999,0,300,0,0,0
1683309300000,29497.61736842,29506.84184211,29461.25789474,29462.64605263,0,1683309599999,0,300,0,0,0
1683309600000,29462.64605263,29482.16578947,29410.32342105,29481.79368421,0,1683309899999,0,300,0,0,0
1683309900000,29486.50000000,29492.90210526,29461.67947368,29461.67947368,0,1683310199999,0,300,0,0,0
1683310200000,29460.81631579,29493.50421053,29447.59684211,29492.88157895,0,1683310499999,0,300,0,0,0
1683310500000,29492.88157895,29492.88157895,29463.50394737,29470.48263158,0,1683310799999,0,300,0,0,0
1683310800000,29470.48263158,29503.22052632,29470.47736842,29493.49236842,0,1683311099999,0,300,0,0,0
1683311100000,29493.49157895,29528.87526316,29484.62684211,29495.06657895,0,1683311399999,0,300,0,0,0
1683311400000,29495.07263158,29540.52710526,29483.84842105,29540.52710526,0,1683311699999,0,300,0,0,0
1683311700000,29534.96552632,29546.84184211,29453.00105263,29463.76868421,0,1683311999999,0,300,0,0,0
1683312000000,29463.78447368,29476.64736842,29453.36947368,29458.49500000,0,1683312299999,0,300,0,0,0
1683312300000,29458.48447368,29458.74552632,29392.50973684,29395.03210526,0,1683312599999,0,300,0,0,0
1683312600000,29393.32157895,29407.59184211,29319.80552632,29366.58578947,0,1683312899999,0,300,0,0,0
1683312900000,29366.72789474,29414.54473684,29366.72789474,29398.71500000,0,1683313199999,0,300,0,0,0
1683313200000,29398.82289474,29412.83289474,29384.60315789,29386.23710526,0,1683313499999,0,300,0,0,0
1683313500000,29386.24236842,29429.16605263,29385.20578947,29390.28078947,0,1683313799999,0,300,0,0,0
1683313800000,29390.28078947,29396.85368421,29376.94736842,29378.53315789,0,1683314099999,0,300,0,0,0
1683314100000,29379.21736842,29411.58894737,29378.71184211,29387.09052632,0,1683314399999,0,300,0,0,0
1683314400000,29387.60631579,29431.76973684,29387.60631579,29424.48842105,0,1683314699999,0,300,0,0,0
1683314700000,29424.31473684,29434.73105263,29393.00815789,29427.65421053,0,1683314999999,0,300,0,0,0
1683315000000,29427.65342105,29432.83947368,29415.23789474,29423.32210526,0,1683315299999,0,300,0,0,0
1683315300000,29423.32210526,29453.03868421,29411.97105263,29453.03868421,0,1683315599999,0,300,0,0,0
1683315600000,29452.88605263,29492.08131579,29431.01684211,29488.91947368,0,1683315899999,0,300,0,0,0
1683315900000,29488.37236842,29516.85105263,29458.64157895,29466.60263158,0,1683316199999,0,300,0,0,0
1683316200000,29466.61315789,29540.04263158,29449.68157895,29516.03894737,0,1683316499999,0,300,0,0,0
1683316500000,29516.05473684,29557.49093750,29489.62526316,29557.49093750,0,1683316799999,0,300,0,0,0
1683316800000,29562.29593750,29585.18968750,29478.95625000,29479.18750000,0,1683317099999,0,300,0,0,0
1683317100000,29479.18125000,29516.87406250,29479.16875000,29493.71875000,0,1683317399999,0,300,0,0,0
1683317400000,29493.72500000,29510.15312500,29488.37531250,29509.18406250,0,1683317699999,0,300,0,0,0
1683317700000,29509.18406250,29516.10750000,29472.44937500,29480.31343750,0,1683317999999,0,300,0,0,0
1683318000000,29480.31968750,29494.54875000,29474.47281250,29490.09906250,0,1683318299999,0,300,0,0,0
1683318300000,29489.56906250,29489.56906250,29452.28531250,29484.02218750,0,1683318599999,0,300,0,0,0
1683318600000,29484.02843750,29519.40218750,29474.12718750,29518.16750000,0,1683318899999,0,300,0,0,0
1683318900000,29518.58937500,29524.52718750,29494.13125000,29494.13125000,0,1683319199999,0,300,0,0,0
1683319200000,29494.13125000,29512.96062500,29474.74937500,29485.35468750,0,1683319499999,0,300,0,0,0
1683319500000,29485.36093750,29527.88000000,29485.36093750,29525.37625000,0,1683319799999,0,300,0,0,0
1683319800000,29525.38250000,29537.97000000,29510.97593750,29511.12312500,0,1683320099999,0,300,0,0,0
1683320100000,29511.12312500,29517.75218750,29494.74000000,29504.97968750,0,1683320399999,0,300,0,0,0
1683320400000,29492.56500000,29512.73437500,29462.74093750,29471.38500000,0,1683320699999,0,300,0,0,0
1683320700000,29471.70375000,29481.27593750,29455.62281250,29481.24906250,0,1683320999999,0,300,0,0,0
1683321000000,29481.25531250,29485.13656250,29469.69468750,29485.13656250,0,1683321299999,0,300,0,0,0
1683321300000,29485.13031250,29530.53468750,29470.15843750,29530.53375000,0,1683321599999,0,300,0,0,0
1683321600000,29530.53375000,29547.00843750,29515.49437500,29515.51312500,0,1683321899999,0,300,0,0,0
1683321900000,29515.51312500,29534.75531250,29493.53375000,29517.94781250,0,1683322199999,0,300,0,0,0
1683322200000,29517.95406250,29521.73218750,29498.42375000,29498.51125000,0,1683322499999,0,300,0,0,0
1683322500000,29498.09875000,29502.19093750,29471.07687500,29488.00250000,0,1683322799999,0,300,0,0,0
1683322800000,29487.79937500,29490.40656250,29462.43500000,29488.82218750,0,1683323099999,0,300,0,0,0
1683323100000,29488.82843750,29532.70625000,29465.06750000,29508.44000000,0,1683323399999,0,300,0,0,0
1683323400000,29508.44000000,29508.45875000,29483.96750000,29492.64343750,0,1683323699999,0,300,0,0,0
1683323700000,29492.64343750,29521.00500000,29488.05656250,29488.05750000,0,1683323999999,0,300,0,0,0
1683324000000,29488.05750000,29500.65000000,29476.49125000,29498.22187500,0,1683324299999,0,300,0,0,0
1683324300000,29499.30000000,29517.51906250,29499.11781250,29513.38812500,0,1683324599999,0,300,0,0,0
1683324600000,29514.25687500,29517.12593750,29505.98718750,29512.68062500,0,1683324899999,0,300,0,0,0
1683324900000,29513.19000000,29557.23156250,29496.05406250,29556.40812500,0,1683325199999,0,300,0,0,0
1683325200000,29556.97687500,29556.97687500,29509.72093750,29528.42250000,0,1683325499999,0,300,0,0,0
1683325500000,29528.42250000,29531.72937500,29511.34718750,29512.19937500,0,1683325799999,0,300,0,0,0
1683325800000,29512.19937500,29533.86562500,29510.03312500,29522.29718750,0,1683326099999,0,300,0,0,0
1683326100000,29522.32218750,29544.54906250,29506.57625000,29527.91062500,0,1683326399999,0,300,0,0,0
1683326400000,29527.91687500,29547.08031250,29527.89187500,29545.35125000,0,1683326699999,0,300,0,0,0
1683326700000,29545.35125000,29649.56375000,29545.11375000,29645.31437500,0,1683326999999,0,300,0,0,0
1683327000000,29643.16843750,29643.16843750,29591.77062500,29610.36187500,0,1683327299999,0,300,0,0,0
1683327300000,29610.36812500,29627.17343750,29586.97062500,29589.88343750,0,1683327599999,0,300,0,0,0
1683327600000,29589.87718750,29599.55125000,29569.80812500,29592.03906250,0,1683327899999,0,300,0,0,0
1683327900000,29592.03906250,29597.55218750,29555.47906250,29564.44937500,0,1683328199999,0,300,0,0,0
1683328200000,29564.60593750,29568.02500000,29534.04468750,29558.44937500,0,1683328499999,0,300,0,0,0
1683328500000,29558.44312500,29565.76875000,29540.04468750,29542.72093750,0,1683328799999,0,300,0,0,0
1683328800000,29542.76468750,29579.63843750,29542.75843750,29569.59656250,0,1683329099999,0,300,0,0,0
1683329100000,29569.59031250,29573.09656250,29525.25875000,29536.81843750,0,1683329399999,0,300,0,0,0
1683329400000,29536.81937500,29543.97218750,29507.90593750,29542.71031250,0,1683329699999,0,300,0,0,0
1683329700000,29542.70093750,29549.35281250,29485.85531250,29502.73906250,0,1683329999999,0,300,0,0,0
1683330000000,29502.73906250,29511.61062500,29477.38906250,29486.54687500,0,1683330299999,0,300,0,0,0
1683330300000,29488.69062500,29494.89750000,29480.73125000,29483.32562500,0,1683330599999,0,300,0,0,0
1683330600000,29483.33187500,29497.57656250,29483.32562500,29490.53718750,0,1683330899999,0,300,0,0,0
1683330900000,29490.53718750,29506.55062500,29490.53718750,29506.55062500,0,1683331199999,0,300,0,0,0
1683331200000,29506.51312500,29510.15687500,29480.64718750,29490.42875000,0,1683331499999,0,300,0,0,0
1683331500000,29492.58281250,29506.44125000,29486.17968750,29496.88500000,0,1683331799999,0,300,0,0,0
1683331800000,29496.88500000,29518.62937500,29496.39656250,29507.80031250,0,1683332099999,0,300,0,0,0
1683332100000,29507.80656250,29515.36468750,29498.44687500,29515.13968750,0,1683332399999,0,300,0,0,0
1683332400000,29515.13968750,29597.62968750,29515.13968750,29584.19312500,0,1683332699999,0,300,0,0,0
1683332700000,29582.64500000,29583.89500000,29518.82250000,29556.37593750,0,1683332999999,0,300,0,0,0
1683333000000,29556.99781250,29625.41406250,29552.62562500,29610.67093750,0,1683333299999,0,300,0,0,0
1683333300000,29610.68125000,29821.46281250,29602.37406250,29780.40625000,0,1683333599999,0,300,0,0,0
1683333600000,29780.40000000,29788.13687500,29684.61875000,29695.00031250,0,1683333899999,0,300,0,0,0
1683333900000,29695.00031250,29751.23500000,29670.65187500,29682.27562500,0,1683334199999,0,300,0,0,0
1683334200000,29682.25375000,29719.29968750,29670.30593750,29710.60406250,0,1683334499999,0,300,0,0,0
1683334500000,29710.60406250,29710.61031250,29649.92937500,29674.46281250,0,1683334799999,0,300,0,0,0
1683334800000,29674.46906250,29686.95687500,29632.51656250,29633.80937500,0,1683335099999,0,300,0,0,0
1683335100000,29633.80312500,29639.79781250,29581.02500000,29614.57218750,0,1683335399999,0,300,0,0,0
1683335400000,29614.58156250,29615.90031250,29564.68000000,29598.14593750,0,1683335699999,0,300,0,0,0
1683335700000,29613.22687500,29635.61312500,29585.42343750,29585.42343750,0,1683335999999,0,300,0,0,0
1683336000000,29585.42343750,29588.28125000,29527.69093750,29548.45562500,0,1683336299999,0,300,0,0,0
1683336300000,29548.87437500,29576.91250000,29546.78000000,29564.56250000,0,1683336599999,0,300,0,0,0
1683336600000,29564.99687500,29618.99625000,29550.78656250,29595.81250000,0,1683336899999,0,300,0,0,0
1683336900000,29595.80937500,29617.25062500,29595.80937500,29601.57937500,0,1683337199999,0,300,0,0,0
1683337200000,29601.57312500,29612.65968750,29587.98562500,29611.20593750,0,1683337499999,0,300,0,0,0
1683337500000,29611.19968750,29624.85406250,29547.51562500,29547.51562500,0,1683337799999,0,300,0,0,0
1683337800000,29547.42125000,29547.42125000,29497.83843750,29526.81812500,0,1683338099999,0,300,0,0,0
1683338100000,29527.18062500,29548.72156250,29516.91375000,29542.70843750,0,1683338399999,0,300,0,0,0
1683338400000,29542.70843750,29544.73343750,29503.52343750,29503.53281250,0,1683338699999,0,300,0,0,0
1683338700000,29503.51406250,29519.54031250,29464.44062500,29473.88625000,0,1683338999999,0,300,0,0,0
1683339000000,29473.32687500,29489.29125000,29453.72312500,29465.36593750,0,1683339299999,0,300,0,0,0
1683339300000,29465.36593750,29488.31031250,29453.58812500,29484.92750000,0,1683339599999,0,300,0,0,0
1683339600000,29484.89000000,29485.26187500,29461.79406250,29461.79406250,0,1683339899999,0,300,0,0,0
1683339900000,29461.60656250,29473.39656250,29442.39437500,29473.37875000,0,1683340199999,0,300,0,0,0
1683340200000,29473.38500000,29495.55250000,29473.38500000,29489.43562500,0,1683340499999,0,300,0,0,0
1683340500000,29489.42312500,29489.44187500,29439.68500000,29453.32718750,0,1683340799999,0,300,0,0,0
1683340800000,29453.44375000,29489.74312500,29443.97843750,29486.69625000,0,1683341099999,0,300,0,0,0
1683341100000,29486.70250000,29494.12593750,29468.37343750,29470.47812500,0,1683341399999,0,300,0,0,0
1683341400000,29469.88437500,29472.95218750,29454.68218750,29455.02593750,0,1683341699999,0,300,0,0,0
1683341700000,29455.01968750,29462.82968750,29452.09437500,29462.82343750,0,1683341999999,0,300,0,0,0
1683342000000,29462.82968750,29467.53343750,29449.12625000,29449.13250000,0,1683342299999,0,300,0,0,0
1683342300000,29449.67625000,29460.70156250,29426.25781250,29450.09031250,0,1683342599999,0,300,0,0,0
1683342600000,29450.09656250,29450.26843750,29410.83000000,29416.15093750,0,1683342899999,0,300,0,0,0
1683342900000,29416.15093750,29424.12000000,29400.41031250,29412.60000000,0,1683343199999,0,300,0,0,0
1683343200000,29412.60093750,29414.88437500,29381.04437500,29387.99750000,0,1683343499999,0,300,0,0,0
1683343500000,29387.99750000,29408.01656250,29360.00718750,29370.73031250,0,1683343799999,0,300,0,0,0
1683343800000,29374.42843750,29388.31031250,29340.71875000,29377.45218750,0,1683344099999,0,300,0,0,0
1683344100000,29377.45843750,29402.93437500,29367.05781250,29393.87531250,0,1683344399999,0,300,0,0,0
